Id	Proxy	Country	City
8066	46.37.205.250:8080	 UA	Odessa
8067	83.69.29.217:3128	 RU	Komi
8068	191.36.192.196:3128	 BR	Minas Gerais
8069	192.169.140.100:10904	 US	Arizona
8070	168.181.212.102:8080	 BR	Bahia
8071	168.194.80.56:8080	 BR	
8072	170.247.72.224:31773	 BR	
8073	118.97.156.82:8080	 ID	
8074	23.95.24.163:3128	 US	New York
8075	88.198.24.108:8080	 DE	
8076	168.90.170.169:20183	 BR	Santa Catarina
8077	85.222.104.6:53281	 PL	
8078	95.43.227.163:8080	 BG	
8079	208.85.15.1:8181	 US	Florida
8080	103.30.181.90:53281	 ID	Central Java
8081	192.163.215.33:443	 US	Utah
8082	103.12.161.191:53281	 KH	
8083	36.79.15.110:80	 ID	Central Java
8084	66.219.234.54:53281	 US	Utah
8085	75.109.249.205:44332	 US	California
8086	101.255.56.14:53281	 ID	Jakarta
8087	94.228.29.152:8080	 AM	
8088	91.121.162.173:80	 FR	
8089	187.32.243.30:80	 BR	
8090	31.44.249.31:8080	 RU	Irkutskaya Oblast'
8091	182.23.45.147:53281	 ID	
8092	143.255.140.128:8080	 PY	Departamento del Alto Parana
8093	169.239.120.65:65103	 TD	Hadjer-Lamis
8094	120.50.12.146:8080	 BD	
8095	110.39.185.58:8080	 PK	
8096	195.72.251.146:8080	 RU	
8097	220.247.170.82:8080	 ID	Jakarta
8098	71.13.140.89:53281	 US	Wisconsin
8099	91.122.14.44:4678	 RU	St.-Petersburg
8100	43.248.73.86:53281	 IN	
8101	176.214.80.153:8080	 RU	Yaroslavskaya Oblast'
8102	125.25.206.130:8080	 TH	Bangkok
8103	92.255.238.221:8080	 RU	Kirovskaya Oblast'
8104	185.155.66.1:53281	 ES	Huelva
8105	179.105.221.130:8080	 BR	Parana
8106	186.46.232.34:65103	 EC	Provincia de Pichincha
8107	178.128.240.4:8080	 GR	
8108	145.249.105.25:8118	 NL	North Holland
8109	190.64.138.122:53281	 UY	Departamento de Montevideo
8110	202.134.152.76:53281	 IN	Maharashtra
8111	37.59.8.29:36100	 FR	
8112	46.105.57.149:49758	 FR	
8113	194.44.92.60:8080	 UA	Rivnens'ka Oblast'
8114	137.74.131.217:8080	 FR	
8115	173.248.25.89:39880	 US	Wisconsin
8116	95.37.0.125:53281	 RU	Nizhegorodskaya Oblast'
8117	35.230.34.45:80	 US	California
8118	181.121.0.254:8080	 PY	
8119	79.172.57.196:3128	 RU	Sverdlovskaya Oblast'
8120	95.46.96.139:53281	 UA	Ivano-Frankivs'ka Oblast'
8121	103.234.254.10:3128	 ID	Jakarta
8122	103.251.225.14:6666	 IN	Gujarat
8123	91.241.32.130:8080	 PL	Silesia
8124	94.192.142.229:41766	 GB	Birmingham
8125	82.140.97.162:8080	 RU	
8126	200.146.226.75:8080	 BR	Minas Gerais
8127	140.82.52.98:20183	 US	Massachusetts
8128	103.255.30.34:8080	 BD	
8129	216.151.22.10:8000	 US	Oregon
8130	188.93.132.11:41258	 RU	Khabarovsk
8131	83.165.127.66:8080	 ES	A Corua
8132	85.187.246.109:8080	 BG	Sofia-Capital
8133	164.163.92.22:53281	 BR	Sao Paulo
8134	76.79.235.13:53281	 US	California
8135	132.255.28.165:8080	 BR	Santa Catarina
8136	14.54.96.87:8080	 KR	North Chungcheong
8137	87.228.191.70:53281	 CY	
8138	180.249.232.238:3128	 ID	East Java
8139	187.7.128.218:8080	 BR	Parana
8140	94.155.20.100:8080	 BG	
8141	78.156.49.237:41258	 CZ	Sokolov District
8142	195.246.57.154:8080	 EG	
8143	31.172.188.75:41258	 PL	Lesser Poland Voivodeship
8144	46.105.57.150:39121	 FR	
8145	167.99.193.171:80	 US	New York
8146	91.237.123.210:41258	 UA	Dnipro
8147	138.122.108.198:8081	 EC	Provincia del Guayas
8148	186.226.162.250:3128	 BR	Bahia
8149	169.57.1.84:8123	 MX	Mexico City
8150	89.212.66.36:8080	 SI	Kranj
8151	103.240.206.198:6667	 IN	Gujarat
8152	186.193.26.255:3128	 BR	Minas Gerais
8153	120.78.58.202:9999	 CN	Zhejiang
8154	37.15.209.10:53281	 ES	Barcelona
8155	27.123.1.46:65103	 ID	Jakarta
8156	119.246.68.34:443	 HK	Central and Western District
8157	60.248.223.190:3256	 TW	
8158	176.36.175.13:41766	 UA	Kyiv City
8159	169.255.39.38:53281	 ZA	KwaZulu-Natal
8160	176.37.14.252:8080	 UA	Kyiv City
8161	134.0.106.61:53281	 RU	Moscow Oblast
8162	144.217.82.199:80	 CA	Quebec
8163	177.39.121.80:53281	 BR	Minas Gerais
8164	144.217.163.138:3128	 CA	Quebec
8165	199.48.160.92:3128	 US	Florida
8166	183.89.211.179:8080	 TH	Bangkok
8167	200.37.231.66:8080	 PE	
8168	200.115.28.3:8080	 AR	Santa Fe
8169	103.255.123.38:8080	 ID	Bali
8170	207.154.231.210:3128	 DE	Hesse
8171	77.39.8.241:8080	 RU	Stavropol'skiy Kray
8172	203.83.170.66:8080	 BD	Dhaka
8173	122.129.67.106:8080	 PK	Punjab
8174	200.252.58.165:8080	 BR	Federal District
8175	187.189.37.15:53281	 MX	Chiapas
8176	201.249.175.2:8080	 VE	Bolvar
8177	186.42.184.114:53281	 EC	Provincia de Pichincha
8178	37.235.65.76:8080	 RU	Nizhegorodskaya Oblast'
8179	192.169.250.198:40710	 US	Arizona
8180	117.102.81.2:53281	 ID	Jakarta
8181	181.10.158.206:8080	 AR	
8182	103.98.79.101:8080	 IN	
8183	195.154.54.86:10080	 FR	Loiret
8184	74.197.220.60:39880	 US	Oklahoma
8185	37.204.21.199:53281	 RU	Moscow
8186	1.179.183.89:8080	 TH	
8187	77.38.176.168:53281	 LV	Riga
8188	14.102.56.225:8080	 IN	National Capital Territory of Delhi
8189	138.117.99.37:53281	 HN	Departamento de Yoro
8190	91.142.174.224:8080	 UA	Kyiv City
8191	24.211.131.30:8080	 US	North Carolina
8192	159.69.54.88:3128	 US	Florida
8193	94.190.9.131:53281	 RU	Sverdlovskaya Oblast'
8194	185.52.30.10:3128	 RU	Krasnodarskiy Kray
8195	189.125.170.36:80	 BR	
8196	103.23.34.21:8080	 ID	West Java
8197	101.255.65.105:53281	 ID	Jakarta
8198	192.169.140.74:9134	 US	Arizona
8199	156.17.55.11:443	 PL	Lower Silesia
8200	114.26.156.182:1080	 TW	Hualien
8201	77.61.148.209:8090	 NL	
8202	14.36.182.237:3128	 KR	Gyeonggi-do
8203	190.7.69.138:53281	 CO	Bogota D.C.
8204	186.121.243.29:8080	 BO	Departamento de La Paz
8205	70.169.150.235:48678	 US	Virginia
8206	186.42.185.234:53281	 EC	Provincia de Pichincha
8207	50.63.167.72:10904	 US	Arizona
8208	193.106.57.218:8080	 UA	Kyiv City
8209	139.59.207.66:8080	 DE	Hesse
8210	103.94.169.86:53281	 ID	Jakarta
8211	47.100.97.233:9999	 CN	Zhejiang
8212	115.178.99.251:53281	 IN	Rajasthan
8213	175.100.185.145:53281	 IN	Maharashtra
8214	86.174.160.29:8080	 GB	Bradford
8215	145.239.92.106:3128	 FR	
8216	180.254.132.31:8080	 ID	West Sumatra
8217	40.114.14.173:80	 US	Virginia
8218	23.95.24.162:3128	 US	New York
8219	62.205.169.74:53281	 RU	Moscow
8220	195.201.234.20:8080	 DE	
8221	154.119.46.44:9999	 ZA	Western Cape
8222	104.139.64.202:16636	 US	North Carolina
8223	200.60.130.162:3128	 PE	
8224	103.216.82.213:6667	 IN	Gujarat
8225	109.197.184.81:8080	 PL	Silesia
8226	203.189.141.162:65103	 KH	
8227	191.32.15.157:3129	 BR	Santa Catarina
8228	150.107.243.23:6666	 IN	Gujarat
8229	133.18.197.208:8080	 JP	
8230	91.233.46.35:41258	 RU	St.-Petersburg
8231	182.23.103.146:3128	 ID	
8232	14.161.25.161:8080	 VN	Ho Chi Minh City
8233	47.74.129.59:3128	 SG	Central Singapore Community Development Council
8234	185.41.34.226:8080	 IT	Provincia di Bologna
8235	192.169.182.200:59334	 US	Arizona
8236	213.109.131.60:53281	 UA	Poltavs'ka Oblast'
8237	24.245.100.212:48678	 US	Maryland
8238	178.128.151.38:8080	 GR	
8239	93.91.152.169:8080	 CZ	Chomutov District
8240	171.97.6.154:8080	 TH	Bangkok
8241	186.121.249.220:8080	 BO	Departamento de La Paz
8242	187.32.4.66:8080	 BR	Goias
8243	202.162.34.115:53281	 ID	Yogyakarta
8244	103.41.96.46:53281	 IN	
8245	83.174.230.195:8080	 RU	Bashkortostan
8246	213.108.18.72:53281	 RU	Moscow
8247	103.6.245.206:8080	 MY	Perak
8248	185.64.18.25:8080	 IE	Limerick
8249	86.58.64.149:8080	 SI	Maribor
8250	91.126.216.119:8080	 ES	Barcelona
8251	193.19.135.1:8080	 UA	
8252	37.59.8.29:39121	 FR	
8253	200.33.88.213:39880	 BR	
8254	60.54.119.89:53281	 MY	Selangor
8255	167.99.4.211:8080	 US	New Jersey
8256	13.230.63.138:3128	 JP	Tokyo
8257	110.232.86.45:53281	 ID	North Sumatra
8258	177.184.206.241:8080	 BR	Rio Grande do Sul
8259	95.171.198.206:8080	 PL	Silesia
8260	77.94.144.162:3128	 SI	Rogatec
8261	52.172.35.99:80	 IN	Tamil Nadu
8262	45.55.27.15:8080	 US	California
8263	82.222.50.197:9090	 TR	
8264	186.247.199.41:8080	 BR	Maranhao
8265	186.230.39.194:8080	 BR	Sao Paulo
8266	5.189.159.167:3128	 DE	
8267	109.105.54.47:8080	 CZ	Hlavni mesto Praha
8268	186.10.86.50:53281	 CL	
8269	190.24.146.198:8080	 CO	
8270	122.160.61.42:8080	 IN	Punjab
8271	139.255.16.206:8080	 ID	
8272	104.139.102.78:46222	 US	North Carolina
8273	185.28.249.245:8080	 PL	Lesser Poland Voivodeship
8274	194.116.198.210:8080	 GB	
8275	91.185.58.115:53281	 RU	Irkutskaya Oblast'
8276	177.206.84.179:3128	 BR	Minas Gerais
8277	91.239.152.134:8080	 PL	Podlasie
8278	177.21.127.49:20183	 BR	Ceara
8279	178.62.76.93:3128	 GB	England
8280	110.74.196.152:53281	 KH	
8281	93.91.157.141:8080	 CZ	Chomutov District
8282	13.95.231.14:80	 NL	North Holland
8283	14.207.0.77:8080	 TH	Bangkok
8284	46.148.184.140:41258	 UA	
8285	36.89.110.218:53281	 ID	
8286	88.13.29.158:53281	 ES	Barcelona
8287	36.89.182.89:53281	 ID	
8288	186.193.186.3:20183	 BR	Maranhao
8289	95.110.224.30:30952	 IT	Province of Arezzo
8290	67.209.67.231:5555	 US	Wisconsin
8291	109.61.24.74:80	 HU	Pest megye
8292	103.25.123.161:8080	 BD	Dhaka
8293	109.92.223.230:8080	 RS	
8294	84.47.174.19:8080	 RU	Moscow
8295	109.71.238.50:8080	 IT	Provincia di Grosseto
8296	109.92.191.194:53281	 RS	
8297	94.31.86.37:8080	 DE	Bavaria
8298	178.32.218.91:80	 FR	
8299	159.192.240.48:42296	 TH	Bangkok
8300	210.213.137.215:8080	 PH	
8301	91.82.94.162:8080	 HU	
8302	168.205.24.3:6667	 BR	Bahia
8303	188.211.226.118:53281	 RO	Harghita
8304	91.208.187.94:3129	 RU	
8305	190.214.56.138:53281	 EC	Provincia de Pichincha
8306	45.76.85.235:80	 DE	Hesse
8307	125.62.193.145:82	 IN	Andhra Pradesh
8308	91.224.216.203:8080	 PL	Mazovia
8309	107.172.108.95:80	 US	New York
8310	105.228.173.175:8080	 ZA	Western Cape
8311	62.117.92.180:53281	 RU	Moscow
8312	178.88.119.218:53281	 KZ	Almaty Qalasy
8313	138.219.202.32:53281	 BR	Alagoas
8314	94.25.30.19:8080	 RU	Krasnodarskiy Kray
8315	176.109.2.15:8080	 RU	Chechnya
8316	117.102.81.3:53281	 ID	Jakarta
8317	90.176.255.26:41258	 CZ	Hlavni mesto Praha
8318	177.47.236.61:53281	 BR	Bahia
8319	45.77.88.221:4692	 GB	England
8320	173.192.21.89:8123	 US	Texas
8321	109.188.93.85:8080	 RU	Moscow
8322	192.117.146.110:80	 IL	
8323	213.220.156.113:8080	 DE	Land Berlin
8324	66.119.180.103:80	 CA	British Columbia
8325	54.36.28.158:3128	 FR	
8326	78.187.12.76:53281	 TR	Bartn
8327	195.34.238.52:41258	 RU	Lipetskaya Oblast'
8328	87.105.138.146:8080	 PL	Lower Silesia
8329	94.240.57.1:53281	 PL	
8330	88.147.146.148:8080	 RU	Saratovskaya Oblast'
8331	188.115.134.42:53281	 UA	Odessa
8332	86.106.156.90:8080	 RO	
8333	178.235.206.201:53281	 PL	Mazovia
8334	104.28.17.175:80	 US	
8335	212.56.152.19:8080	 MT	Tas-Sliema
8336	138.68.235.8:8080	 US	California
8337	82.193.123.230:53281	 UA	Kyiv City
8338	181.113.27.99:80	 EC	Provincia de Pichincha
8339	190.214.17.46:53281	 EC	Provincia de Pichincha
8340	62.80.168.40:41258	 UA	Kyiv City
8341	177.131.13.9:20183	 BR	Rio de Janeiro
8342	206.189.26.105:8080	 US	California
8343	192.169.140.100:2777	 US	Arizona
8344	109.86.77.143:8080	 UA	Kyiv City
8345	180.250.184.106:53281	 ID	East Java
8346	88.203.243.42:8080	 BG	
8347	65.182.107.210:8975	 US	Arizona
8348	46.105.57.149:25084	 FR	
8349	1.179.198.37:8080	 TH	
8350	179.43.141.201:3128	 CH	Zurich
8351	82.148.172.162:8080	 NO	Oslo County
8352	197.255.61.58:53281	 NG	Lagos
8353	181.40.95.110:8080	 PY	
8354	195.34.241.85:8080	 RU	Lipetskaya Oblast'
8355	119.82.242.82:8080	 ID	Yogyakarta
8356	195.201.234.20:443	 DE	
8357	177.128.227.193:8080	 BR	Minas Gerais
8358	77.91.157.90:53281	 UA	Kyiv City
8359	167.114.250.199:80	 FR	North
8360	37.59.8.29:8232	 FR	
8361	217.117.24.6:53281	 LT	
8362	89.147.232.231:53281	 AZ	
8363	167.99.81.136:8080	 US	New York
8364	65.182.107.207:8975	 US	Arizona
8365	123.200.31.226:53281	 BD	Chittagong
8366	181.143.98.34:53281	 CO	Antioquia
8367	184.82.28.95:8080	 TH	Changwat Udon Thani
8368	82.137.250.213:8080	 SY	
8369	103.91.230.121:53281	 BD	
8370	103.81.104.233:53281	 BD	Dhaka
8371	180.211.183.78:8080	 BD	
8372	182.30.225.35:8080	 ID	Jakarta
8373	77.85.169.2:8080	 BG	
8374	103.216.82.187:6667	 IN	Gujarat
8375	95.0.176.198:8080	 TR	Eskiehir
8376	203.172.217.33:8080	 TH	Bangkok
8377	183.89.12.76:8080	 TH	Changwat Lampang
8378	89.234.142.125:3128	 FR	
8379	182.23.28.187:3128	 ID	
8380	178.32.202.110:1080	 FR	
8381	92.222.83.160:80	 FR	Paris
8382	125.141.200.55:80	 KR	
8383	163.172.75.37:8080	 GB	
8384	123.176.43.144:9090	 IN	
8385	5.189.162.175:3128	 DE	
8386	104.32.43.13:53281	 US	California
8387	176.119.234.63:53281	 UA	Kyiv City
8388	178.54.6.178:53281	 UA	Kyiv City
8389	51.15.121.195:3128	 FR	
8390	103.9.134.65:65301	 BD	
8391	96.9.69.230:53281	 KH	Preah Sihanouk
8392	133.18.197.208:3128	 JP	
8393	103.78.80.50:8080	 ID	East Java
8394	191.7.218.226:20183	 BR	Maranhao
8395	139.59.53.107:8080	 IN	Karnataka
8396	104.28.10.163:80	 US	
8397	80.237.122.63:53281	 RU	Komi
8398	104.28.2.201:80	 US	
8399	92.245.196.80:8080	 SK	
8400	84.22.154.76:8080	 RU	Krasnoyarskiy Kray
8401	95.143.128.216:41258	 CZ	Litomice District
8402	103.22.172.178:53281	 IN	Telangana
8403	200.66.94.147:8080	 MX	Mexico City
8404	95.171.1.153:53281	 RU	Moscow Oblast
8405	117.196.235.141:47270	 IN	Rajasthan
8406	213.108.122.33:8080	 SK	
8407	94.240.5.101:31773	 PL	Lublin
8408	27.116.55.146:53281	 IN	Gujarat
8409	177.155.125.29:3128	 BR	Parana
8410	192.169.140.162:63945	 US	Arizona
8411	116.58.236.191:8080	 TH	Bangkok
8412	180.250.16.66:53281	 ID	East Java
8413	113.253.113.90:8380	 HK	
8414	103.23.141.130:8080	 ID	
8415	150.129.55.117:6667	 IN	
8416	88.199.143.7:53281	 PL	
8417	47.75.126.17:80	 US	California
8418	179.185.83.130:3128	 BR	Goias
8419	91.219.166.75:8080	 RU	Moscow
8420	41.193.238.234:8080	 ZA	
8421	103.88.234.242:53281	 BD	Narayanganj
8422	217.150.59.177:3128	 RU	Moscow
8423	78.129.139.48:443	 GB	
8424	170.79.177.190:6666	 BR	Paraba
8425	37.59.8.29:10692	 FR	
8426	195.239.87.182:8080	 RU	Moscow
8427	46.105.57.149:59318	 FR	
8428	62.16.7.81:53281	 UA	Odessa
8429	170.82.20.30:53281	 BR	
8430	47.254.22.115:8080	 US	California
8431	104.211.159.55:3128	 IN	Maharashtra
8432	37.59.8.29:28475	 FR	
8433	89.188.120.160:8080	 RU	
8434	178.44.202.232:8081	 RU	Orenburgskaya Oblast'
8435	41.71.64.174:53281	 ZA	Western Cape
8436	47.52.101.95:80	 HK	
8437	5.187.44.159:8080	 RU	Kostromskaya Oblast'
8438	194.187.149.145:41258	 UA	
8439	207.154.231.208:8080	 DE	Hesse
8440	114.199.125.242:80	 ID	Jakarta
8441	46.105.57.150:36100	 FR	
8442	213.59.155.184:41258	 RU	Stavropol'skiy Kray
8443	200.30.137.202:8080	 HN	Departamento de Cortes
8444	146.252.241.86:33889	 US	California
8445	180.211.125.57:53281	 IN	Jammu and Kashmir
8446	45.251.57.194:8080	 BD	
8447	178.57.253.17:44331	 RU	Moscow Oblast
8448	103.94.122.254:8080	 ID	Jakarta
8449	94.240.19.7:53281	 PL	Lublin
8450	166.159.90.56:53281	 US	
8451	111.67.65.220:8080	 ID	West Java
8452	160.202.42.195:8080	 ID	Jakarta
8453	190.128.180.178:53281	 PY	Departamento Central
8454	122.15.92.75:8080	 IN	West Bengal
8455	95.133.186.166:8080	 UA	Kyiv City
8456	217.75.204.6:8080	 BA	
8457	91.217.42.2:8080	 RU	Chelyabinsk
8458	35.199.110.196:8080	 US	California
8459	83.15.164.190:53281	 PL	Opole Voivodeship
8460	181.57.194.222:8080	 CO	Departamento del Meta
8461	95.31.29.209:3128	 RU	Moscow
8462	104.28.10.125:80	 US	
8463	139.59.57.186:3128	 IN	Karnataka
8464	217.150.61.53:8080	 RU	
8465	103.14.234.22:8080	 IN	Maharashtra
8466	178.237.184.116:53281	 RU	Stavropol'skiy Kray
8467	78.129.138.90:1080	 GB	
8468	89.207.111.60:41258	 IT	Province of Messina
8469	177.75.86.49:20183	 BR	Rio Grande do Sul
8470	103.76.16.242:8080	 ID	Jakarta
8471	212.200.126.14:8080	 RS	
8472	95.53.254.198:53281	 RU	
8473	110.232.252.240:8080	 IN	National Capital Territory of Delhi
8474	36.66.56.58:53281	 ID	North Sumatra
8475	194.208.63.191:8080	 AT	
8476	110.145.82.154:8080	 AU	New South Wales
8477	170.233.37.102:53281	 BR	Rio de Janeiro
8478	37.235.70.145:41258	 RU	Nizhegorodskaya Oblast'
8479	91.234.183.112:41258	 RU	Moscow Oblast
8480	45.32.114.138:3128	 SG	Central Singapore Community Development Council
8481	187.188.162.203:53281	 MX	Quintana Roo
8482	188.191.28.231:41258	 UA	Republic of Crimea
8483	191.6.65.43:20183	 BR	Rio Grande do Sul
8484	180.254.9.85:3128	 ID	Central Java
8485	77.220.133.65:8080	 RU	Moscow
8486	202.142.158.19:80	 PK	Sindh
8487	82.147.116.201:41234	 RU	
8488	180.253.169.220:8080	 ID	Central Java
8489	192.141.118.255:53281	 BR	
8490	109.191.246.1:41766	 RU	Sverdlovskaya Oblast'
8491	177.130.140.43:20183	 BR	Minas Gerais
8492	88.198.50.103:3128	 DE	
8493	190.14.179.25:53281	 AR	Neuquen
8494	200.75.198.195:80	 PA	Provincia de Panama
8495	196.2.10.56:53281	 BI	Ngozi Province
8496	24.247.14.129:53281	 US	Michigan
8497	194.116.198.210:3128	 GB	
8498	42.115.88.71:62225	 KH	Phnom Penh
8499	41.206.57.34:8080	 KE	
8500	180.249.99.111:8080	 ID	Bali
8501	81.15.212.12:41258	 PL	
8502	103.30.92.183:53281	 ID	Jakarta
8503	192.241.150.188:8080	 US	New Jersey
8504	89.189.130.205:8080	 RU	Bashkortostan
8505	95.110.224.30:38695	 IT	Province of Arezzo
8506	188.255.237.254:8080	 RS	
8507	213.59.155.132:41258	 RU	Stavropol'skiy Kray
8508	93.80.50.75:8080	 RU	Moscow
8509	180.210.204.53:3128	 SG	Central Singapore Community Development Council
8510	179.111.242.157:8080	 BR	Sao Paulo
8511	103.21.230.67:53281	 SB	Isabel Province
8512	45.64.81.134:80	 PH	Province of Laguna
8513	109.199.77.83:41258	 PL	Greater Poland
8514	187.216.90.46:53281	 MX	Sonora
8515	186.24.11.165:8080	 VE	Capital
8516	199.27.250.208:53281	 US	Indiana
8517	188.226.141.211:3128	 NL	North Holland
8518	173.255.204.5:80	 US	Texas
8519	89.222.192.72:8080	 RU	Moscow
8520	177.21.221.132:20183	 BR	Rio Grande do Sul
8521	103.75.239.133:53281	 BD	
8522	180.254.183.7:80	 ID	
8523	50.62.31.143:15246	 US	Arizona
8524	190.214.22.86:53281	 EC	Provincia de Pichincha
8525	162.245.81.89:53281	 US	Delaware
8526	179.189.87.212:20183	 BR	Minas Gerais
8527	185.21.156.3:41258	 RU	Moscow
8528	170.81.141.34:53281	 MX	Aguascalientes
8529	46.105.57.149:19571	 FR	
8530	189.113.104.71:53281	 BR	Rio Grande do Sul
8531	118.101.182.209:8080	 MY	Perak
8532	109.95.150.88:8080	 PL	Silesia
8533	36.89.191.35:8080	 ID	
8534	103.70.144.117:8080	 IN	
8535	97.73.188.94:87	 US	
8536	103.194.88.141:8080	 IN	Uttar Pradesh
8537	159.203.9.111:80	 CA	Ontario
8538	203.212.25.253:53281	 IN	
8539	46.0.133.28:53281	 RU	Samarskaya Oblast'
8540	40.78.60.44:8080	 US	California
8541	70.168.93.218:17026	 US	Florida
8542	103.58.75.18:53281	 BD	Dhaka
8543	170.82.20.23:53281	 BR	
8544	186.42.224.234:53281	 EC	Provincia de Pichincha
8545	108.5.99.179:53281	 US	
8546	103.247.218.166:3128	 ID	Jakarta
8547	138.197.157.68:3128	 CA	Ontario
8548	103.76.12.90:53281	 ID	Jakarta
8549	125.141.200.21:80	 KR	
8550	93.126.116.173:53281	 UA	Kyiv City
8551	173.193.90.207:3129	 US	Texas
8552	125.141.200.40:80	 KR	
8553	185.215.20.200:53281	 CZ	
8554	118.151.209.203:8080	 IN	Maharashtra
8555	113.190.234.84:8080	 VN	Thanh Pho Ha Noi
8556	200.121.222.24:8080	 PE	
8557	195.239.10.46:8080	 RU	Moscow Oblast
8558	125.162.144.138:8080	 ID	Bali
8559	160.119.153.206:13093	 ZA	
8560	194.44.246.82:8080	 UA	
8561	103.76.53.22:53281	 IN	Rajasthan
8562	46.170.164.214:8080	 PL	
8563	46.105.57.149:36100	 FR	
8564	202.182.57.10:8080	 ID	Jakarta
8565	208.81.152.64:8080	 US	Washington
8566	121.100.22.254:53281	 ID	
8567	179.107.52.237:80	 BR	Sao Paulo
8568	192.169.232.12:21678	 US	Arizona
8569	91.250.23.210:53281	 UA	Donets'ka Oblast'
8570	109.224.38.210:8080	 IQ	Maysan
8571	192.241.141.108:8080	 US	New Jersey
8572	190.5.103.234:53281	 HN	Departamento de Francisco Morazan
8573	196.27.112.186:53281	 ZW	
8574	35.184.23.203:80	 US	California
8575	178.212.72.161:44331	 RU	Krasnodarskiy Kray
8576	217.19.212.170:8080	 MD	
8577	200.97.93.2:20183	 BR	
8578	103.239.255.221:8080	 BD	Dhaka
8579	37.59.8.29:64043	 FR	
8580	91.122.100.222:44331	 RU	Moscow
8581	181.112.57.74:53281	 EC	Provincia de Pichincha
8582	91.83.212.196:9999	 HU	Komrom-Esztergom
8583	177.72.228.138:53281	 BR	
8584	189.42.206.74:3128	 BR	Amazonas
8585	153.146.163.197:8080	 JP	Tokyo
8586	212.237.8.41:3128	 IT	Province of Arezzo
8587	60.248.223.190:3011	 TW	
8588	93.103.12.195:53281	 SI	Ljubljana
8589	178.44.113.205:53281	 RU	Kirovskaya Oblast'
8590	114.7.2.130:53281	 ID	Jakarta
8591	37.59.8.29:62750	 FR	
8592	111.125.87.199:53281	 PH	National Capital Region
8593	37.238.131.254:53281	 IQ	
8594	201.63.188.170:20183	 BR	
8595	62.133.168.180:8080	 RU	Bashkortostan
8596	200.165.49.162:8080	 BR	
8597	103.111.131.251:53281	 ID	undefined
8598	211.228.134.100:1080	 KR	Seoul
8599	86.110.143.66:8080	 IT	Provincia di Reggio Emilia
8600	195.24.220.190:53281	 CM	West Region
8601	118.70.80.152:8080	 VN	Thanh Pho Ha Noi
8602	85.26.220.32:8080	 RU	
8603	191.252.111.224:8080	 BR	
8604	177.53.216.4:6666	 BR	Sergipe
8605	92.255.196.91:8080	 RU	Tatarstan
8606	31.28.108.99:53281	 RU	Sverdlovskaya Oblast'
8607	103.106.148.230:53281	 IN	
8608	213.6.68.22:53281	 PS	
8609	138.68.154.7:10080	 GB	England
8610	186.68.85.26:53281	 EC	Provincia del Guayas
8611	103.58.74.78:53281	 BD	Dhaka
8612	178.33.35.216:1080	 FR	
8613	177.86.202.220:53281	 BR	Minas Gerais
8614	190.14.249.114:8181	 CO	
8615	46.23.202.52:39880	 IT	Provincia di Macerata
8616	190.207.204.127:8080	 VE	Lara
8617	138.197.160.230:8080	 CA	Ontario
8618	174.138.5.199:80	 NL	North Holland
8619	125.17.113.26:8080	 IN	National Capital Territory of Delhi
8620	146.196.44.160:53281	 IN	West Bengal
8621	118.173.1.230:8080	 TH	Changwat Chon Buri
8622	191.180.113.197:8888	 BR	Sao Paulo
8623	193.188.254.67:53281	 UA	Republic of Crimea
8624	195.69.217.15:8080	 RU	Chelyabinsk
8625	109.195.245.94:9001	 RU	Chuvashia
8626	185.68.195.103:8080	 IT	
8627	103.239.253.6:8080	 BD	
8628	190.111.117.116:80	 AR	Cordoba
8629	182.163.76.188:3129	 JP	Kanagawa
8630	85.114.107.84:80	 PS	
8631	110.55.117.248:53281	 PH	Province of Nueva Ecija
8632	92.244.220.28:41766	 SE	Jnkping
8633	94.74.80.81:8080	 UA	
8634	103.239.253.226:8080	 BD	
8635	86.100.77.210:53281	 LT	Klaipda City Municipality
8636	194.67.57.80:3128	 RU	
8637	176.37.25.159:8080	 UA	Kyiv City
8638	163.28.112.100:3128	 TW	
8639	118.174.229.24:8080	 TH	
8640	118.163.212.52:8080	 TW	
8641	138.197.160.230:80	 CA	Ontario
8642	109.248.236.94:8080	 KZ	Qostanay Oblysy
8643	139.5.152.110:53281	 ID	East Java
8644	89.216.122.82:8080	 RS	
8645	177.220.233.50:8080	 BR	Rio Grande do Sul
8646	104.225.4.187:53281	 US	California
8647	37.204.227.125:8081	 RU	Moscow
8648	138.122.108.50:8080	 EC	Provincia del Guayas
8649	77.120.243.55:53281	 UA	Kyiv City
8650	113.190.216.195:8080	 VN	Tinh Tien Giang
8651	47.52.64.149:80	 HK	
8652	87.116.201.54:8080	 PL	d Voivodeship
8653	104.166.34.213:8080	 BS	New Providence District
8654	200.8.248.222:8080	 VE	Barinas
8655	190.152.39.38:53281	 EC	Provincia de Pichincha
8656	80.211.169.186:80	 IT	Province of Arezzo
8657	109.224.7.134:53281	 IQ	
8658	103.192.67.1:8080	 IN	National Capital Territory of Delhi
